tariff_code,tariff_name,package_code,primary_package_name,package_names,payor_buckets,organization_names,case_count_total,distinct_amount_count_total,min_amount_total,max_amount_total,all_observed_amounts,daycare_case_count,daycare_distinct_amount_count,daycare_min_amount,daycare_max_amount,daycare_observed_amounts,general_case_count,general_distinct_amount_count,general_min_amount,general_max_amount,general_observed_amounts,twin_case_count,twin_distinct_amount_count,twin_min_amount,twin_max_amount,twin_observed_amounts,single_case_count,single_distinct_amount_count,single_min_amount,single_max_amount,single_observed_amounts,deluxe_case_count,deluxe_distinct_amount_count,deluxe_min_amount,deluxe_max_amount,deluxe_observed_amounts,unknown_case_count,unknown_distinct_amount_count,unknown_min_amount,unknown_max_amount,unknown_observed_amounts
TR290,KIMI_GIPS_24(C),SGA5323,PERIANAL ABSCESS,PERIANAL ABSCESS,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD.,4,2,61700,68500,61700.00 | 68500.00,0,0,,,,0,0,,,,2,2,61700,68500,61700.00 | 68500.00,2,1,68500,68500,68500,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5337,FISSURE IN ANO SPHINCTRECTOMY & DILATATION & FISSURECTOMY,FISSURE IN ANO SPHINCTRECTOMY & DILATATION & FISSURECTOMY,GIPSA Insurance,THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,2,2,57300,71600,57300.00 | 71600.00,0,0,,,,1,1,57300,57300,57300,0,0,,,,1,1,71600,71600,71600,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5340,FISTULECTOMY_HIGH END,FISTULECTOMY_HIGH END,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD.,7,3,46800,58500,46800.00 | 52700.00 | 58500.00,0,0,,,,2,1,46800,46800,46800,0,0,,,,5,2,52700,58500,52700.00 | 58500.00,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5342,FISTULECTOMY_LOW END,FISTULECTOMY_LOW END,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,53200,53200,53200,0,0,,,,0,0,,,,0,0,,,,1,1,53200,53200,53200,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5379,RESECTION AND ANASTOMOSIS OF SMALL INTESTINE,RESECTION AND ANASTOMOSIS OF SMALL INTESTINE,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,332400,332400,332400,0,0,,,,0,0,,,,0,0,,,,1,1,332400,332400,332400,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5463,TOTAL THYROIDECTOMY,TOTAL THYROIDECTOMY,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD.,3,3,91400,114200,102800.00 | 114200.00 | 91400.00,0,0,,,,1,1,91400,91400,91400,0,0,,,,2,2,102800,114200,102800.00 | 114200.00,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5481,BREAST LUMPECTOMY,BREAST LUMPECTOMY,GIPSA Insurance,THE ORIENTAL INSURANCE CO. LTD.,1,1,52200,52200,52200,0,0,,,,1,1,52200,52200,52200,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5496,HEMI COLECTOMY,HEMI COLECTOMY,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD.,1,1,273200,273200,273200,0,0,,,,0,0,,,,0,0,,,,1,1,273200,273200,273200,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5497,RIGHT HEMI COLECTOMY,RIGHT HEMI COLECTOMY,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD.,1,1,218600,218600,218600,0,0,,,,1,1,218600,218600,218600,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5568,EXCISION OF PILONIDAL SINUS WITH FLAP COVER,EXCISION OF PILONIDAL SINUS WITH FLAP COVER,GIPSA Insurance,THE ORIENTAL INSURANCE CO. LTD.,1,1,57100,57100,57100,0,0,,,,0,0,,,,1,1,57100,57100,57100,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5633,INGUINAL HERNIA_OPEN - UNILATERAL,INGUINAL HERNIA_OPEN - UNILATERAL,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD.,3,2,77900,87800,77900.00 | 87800.00,0,0,,,,1,1,77900,77900,77900,0,0,,,,1,1,77900,77900,77900,0,0,,,,1,1,87800,87800,87800
TR290,KIMI_GIPS_24(C),SGA5666,LAPAROSCOPIC INCISIONAL HERNIA REPAIR,LAPAROSCOPIC INCISIONAL HERNIA REPAIR,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,156600,156600,156600,0,0,,,,0,0,,,,0,0,,,,1,1,156600,156600,156600,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5670,HAEMORRHOIDECTOMY & FISSURECTOMY,HAEMORRHOIDECTOMY & FISSURECTOMY,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,2,2,74300,92900,74300.00 | 92900.00,0,0,,,,1,1,74300,74300,74300,0,0,,,,1,1,92900,92900,92900,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5698,LAP. INGUINAL HERNIA - BILATERAL - PA,LAP. INGUINAL HERNIA - BILATERAL - PA,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,6,3,122700,153400,122700.00 | 138000.00 | 153400.00,0,0,,,,2,1,122700,122700,122700,1,1,138000,138000,138000,3,1,153400,153400,153400,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),SGA5699,LAP. INGUINAL HERNIA - UNILATERAL,LAP. INGUINAL HERNIA - UNILATERAL | LAP. INGUINAL HERNIA - UNILATERAL - PA,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,9,2,85800,107100,107100.00 | 85800.00,0,0,,,,2,1,85800,85800,85800,0,0,,,,7,2,85800,107100,107100.00 | 85800.00,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO0018,CYSTOSCOPY (THERAPEUTIC),CYSTOSCOPY (THERAPEUTIC),GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,14,3,28100,35100,28100.00 | 31600.00 | 35100.00,0,0,,,,4,1,28100,28100,28100,3,2,28100,31600,28100.00 | 31600.00,5,2,28100,35100,28100.00 | 35100.00,0,0,,,,2,2,28100,35100,28100.00 | 35100.00
TR290,KIMI_GIPS_24(C),URO0023,DJ STENT REMOVAL,DJ STENT REMOVAL | DJ STENT REMOVAL RIGHT,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,42,1,16600,16600,16600,0,0,,,,3,1,16600,16600,16600,1,1,16600,16600,16600,5,1,16600,16600,16600,0,0,,,,33,1,16600,16600,16600
TR290,KIMI_GIPS_24(C),URO0060,HYDROCELE - UNILATERAL,HYDROCELE - UNILATERAL,GIPSA Insurance,UNITED INDIA INSURANCE CO. LTD.,1,1,37900,37900,37900,0,0,,,,1,1,37900,37900,37900,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5005,TURP (TRANSURETHRAL RESECTION OF THE PROSTATE),TURP (TRANSURETHRAL RESECTION OF THE PROSTATE),GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,87000,87000,87000,0,0,,,,0,0,,,,0,0,,,,1,1,87000,87000,87000,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5011,URSL + DJ STENTING,URSL + DJ STENTING,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,24,3,112200,140300,112200.00 | 126300.00 | 140300.00,0,0,,,,9,1,112200,112200,112200,3,2,112200,126300,112200.00 | 126300.00,11,2,126300,140300,126300.00 | 140300.00,1,1,126300,126300,126300,0,0,,,
TR290,KIMI_GIPS_24(C),URO5116,LASER RIRS (RETROGRADE INTRARENAL SURGERY),LASER RIRS (RETROGRADE INTRARENAL SURGERY) | LASER RIRS (RETROGRADE INTRARENAL SURGERY) > 1CM,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,18,3,114700,143300,114700.00 | 129000.00 | 143300.00,0,0,,,,7,1,114700,114700,114700,3,1,129000,129000,129000,7,1,143300,143300,143300,1,1,143300,143300,143300,0,0,,,
TR290,KIMI_GIPS_24(C),URO5117,LASER RIRS (RETROGRADE INTRA RENAL SURGERY) < 1CM,LASER RIRS (RETROGRADE INTRA RENAL SURGERY) < 1CM | RIRS (RETROGRADE INTRA RENAL SURGERY),GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,11,4,105900,132400,105900.00 | 114700.00 | 119200.00 | 132400.00,0,0,,,,6,2,105900,114700,105900.00 | 114700.00,1,1,119200,119200,119200,4,2,119200,132400,119200.00 | 132400.00,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5133,ORCHIDECTOMY,ORCHIDECTOMY,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,64900,64900,64900,0,0,,,,0,0,,,,0,0,,,,1,1,64900,64900,64900,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5196,CYSTOSCOPY URS WITH DJ STENTING UNILATERAL,CYSTOSCOPY URS WITH DJ STENTING UNILATERAL | CYSTOSCOPY URS WITH DJ STENTING UNILATERAL - LEFT | URS (URETEROSCOPY) WITH DJ STENTING,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,31,3,57300,71600,57300.00 | 64400.00 | 71600.00,0,0,,,,12,1,57300,57300,57300,5,1,64400,64400,64400,11,2,57300,71600,57300.00 | 71600.00,0,0,,,,3,1,57300,57300,57300
TR290,KIMI_GIPS_24(C),URO5227,CIRCUMCISION,CIRCUMCISION,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,11,1,20200,20200,20200,0,0,,,,1,1,20200,20200,20200,2,1,20200,20200,20200,3,1,20200,20200,20200,0,0,,,,5,1,20200,20200,20200
TR290,KIMI_GIPS_24(C),URO5342,LASER URSL + DJ STENTING,LASER URSL + DJ STENTING | LASER URSL + DJ STENTING50% Discount,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,4,4,63150,140300,112200.00 | 126300.00 | 140300.00 | 63150.00,0,0,,,,1,1,112200,112200,112200,2,2,63150,126300,126300.00 | 63150.00,1,1,140300,140300,140300,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5363,PROSTATE REMOVAL- TURP,PROSTATE REMOVAL- TURP | PROSTATE REMOVAL- TURP50% Discount,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,16,4,43500,87000,43500.00 | 69700.00 | 78300.00 | 87000.00,0,0,,,,5,1,69700,69700,69700,4,1,78300,78300,78300,7,3,43500,87000,43500.00 | 78300.00 | 87000.00,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5369,AV FISTULA,AV FISTULA,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,5,1,22800,22800,22800,0,0,,,,1,1,22800,22800,22800,0,0,,,,0,0,,,,0,0,,,,4,1,22800,22800,22800
TR290,KIMI_GIPS_24(C),URO5379,URSL (URETEROSCOPIC LITHOTRIPSY) AND DJ STENTING - PB,URSL (URETEROSCOPIC LITHOTRIPSY) AND DJ STENTING - PB | URSL + DJ STENTING | URSL + DJ STENTING- G-2,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,11,5,112200,151000,112200.00 | 126300.00 | 131000.00 | 140300.00 | 151000.00,0,0,,,,5,2,112200,131000,112200.00 | 131000.00,1,1,126300,126300,126300,4,3,126300,151000,126300.00 | 140300.00 | 151000.00,0,0,,,,1,1,151000,151000,151000
TR290,KIMI_GIPS_24(C),URO5388,PCNL - UNILATERAL,PCNL - UNILATERAL | PCNL (PERCUTANEOUS NEPHROLITHOTOMY) AND DJ STENTING,GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD.,5,3,72500,90500,72500.00 | 81500.00 | 90500.00,0,0,,,,1,1,72500,72500,72500,1,1,81500,81500,81500,3,2,81500,90500,81500.00 | 90500.00,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),URO5414,URS (THERAPEUTIC),URS (THERAPEUTIC),GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,21,3,50900,63700,50900.00 | 57300.00 | 63700.00,0,0,,,,8,1,50900,50900,50900,1,1,57300,57300,57300,4,2,50900,63700,50900.00 | 63700.00,0,0,,,,8,2,50900,63700,50900.00 | 63700.00
TR290,KIMI_GIPS_24(C),URO5512,RADICAL NEPHRECTOMY,RADICAL NEPHRECTOMY,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,1,1,181400,181400,181400,0,0,,,,1,1,181400,181400,181400,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),VAS127,VARICOSE VEIN RADIO FREQUENCY ABLATION (RFA),VARICOSE VEIN RADIO FREQUENCY ABLATION (RFA),GIPSA Insurance,NATIONAL INSURANCE COMPANY LTD. | THE NEW INDIA ASSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,4,2,89800,112200,112200.00 | 89800.00,0,0,,,,2,1,89800,89800,89800,0,0,,,,2,1,112200,112200,112200,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),VAS130,VARICOSE VEINS LIGATION & EXCISION,VARICOSE VEINS LIGATION & EXCISION,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD.,2,2,89800,112200,112200.00 | 89800.00,0,0,,,,1,1,89800,89800,89800,0,0,,,,1,1,112200,112200,112200,0,0,,,,0,0,,,
TR290,KIMI_GIPS_24(C),VAS75,LASER ABLATION OF VARICOSE VEIN,LASER ABLATION OF VARICOSE VEIN,GIPSA Insurance,THE NEW INDIA ASSURANCE CO. LTD. | THE ORIENTAL INSURANCE CO. LTD. | UNITED INDIA INSURANCE CO. LTD.,6,2,89800,112200,112200.00 | 89800.00,0,0,,,,3,1,89800,89800,89800,0,0,,,,3,2,89800,112200,112200.00 | 89800.00,0,0,,,,0,0,,,
TR291,KIMSI_MSN_24(C),ORT5135,SHOULDER-ARTHROSCOPY BANKART REPAIR,SHOULDER-ARTHROSCOPY BANKART REPAIR,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD. (MSN),1,1,100620,100620,100620,0,0,,,,1,1,100620,100620,100620,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR291,KIMSI_MSN_24(C),SGA5166,CHOLECYSTECTOMY- LAP Package,CHOLECYSTECTOMY- LAP Package,Non-GIPSA Insurance,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD. (MSN),1,1,108810,108810,108810,0,0,,,,0,0,,,,1,1,108810,108810,108810,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,CAR0122,CORONARY ANGIOGRAM (CAG),CORONARY ANGIOGRAM (CAG),Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,6,2,17100,38020,17100.00 | 38020.00,0,0,,,,1,1,17100,17100,17100,0,0,,,,1,1,38020,38020,38020,0,0,,,,4,2,17100,38020,17100.00 | 38020.00
TR292,KIMSI_MA_2024(C,CAR5154,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),Non-GIPSA Insurance,ERICSON INSURANCE TPA PVT. LTD. | MEDI ASSIST INSURANCE TPA PVT. LTD.,12,5,130200,252300,130200.00 | 146500.00 | 162800.00 | 227900.00 | 252300.00,0,0,,,,5,3,130200,227900,130200.00 | 162800.00 | 227900.00,5,2,146500,252300,146500.00 | 252300.00,1,1,130200,130200,130200,0,0,,,,1,1,130200,130200,130200
TR292,KIMSI_MA_2024(C,CAR5299,PRIMARY PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),PRIMARY PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY),Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,326000,326000,326000,0,0,,,,1,1,326000,326000,326000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,E N T0017,FESS WITH SEPTOPLASTY & TURBINECTOMY OR POLYPECTOMY OR CONCHOPLASTY- BILATERAL,FESS WITH SEPTOPLASTY & TURBINECTOMY OR POLYPECTOMY OR CONCHOPLASTY- BILATERAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,62400,62400,62400,0,0,,,,1,1,62400,62400,62400,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ENT5038,ADENOIDECTOMY,ADENOIDECTOMY,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,40100,40100,40100,0,0,,,,0,0,,,,1,1,40100,40100,40100,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ENT5146,MYRINGOTOMY WITH GROMMET INSERTION,MYRINGOTOMY WITH GROMMET INSERTION,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,2,1,29000,29000,29000,0,0,,,,2,1,29000,29000,29000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ENT5210,TONSILLECTOMY,TONSILLECTOMY,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,40100,40100,40100,0,0,,,,0,0,,,,1,1,40100,40100,40100,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,GAS5005,INGUINAL HERNIA_LAPAROSCOPIC - UNILATERAL,INGUINAL HERNIA_LAPAROSCOPIC - UNILATERAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,2,2,85800,107100,107100.00 | 85800.00,0,0,,,,1,1,85800,85800,85800,1,1,107100,107100,107100,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,GYN5009,DILATATION AND CURETTAGE ( D & C),DILATATION AND CURETTAGE ( D & C),Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,21200,21200,21200,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,1,1,21200,21200,21200
TR292,KIMSI_MA_2024(C,GYN5093,OVARIAN CYSTECTOMY LAP,OVARIAN CYSTECTOMY LAP,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,101400,101400,101400,0,0,,,,0,0,,,,0,0,,,,1,1,101400,101400,101400,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,GYN5219,CAESARIAN SECTION (LSCS),CAESARIAN SECTION (LSCS) | LSCS,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,4,3,69300,133200,133200.00 | 69300.00 | 77900.00,0,0,,,,0,0,,,,1,1,77900,77900,77900,3,2,69300,133200,133200.00 | 69300.00,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,GYN5229,TOTAL ABDOMINAL HYSTERECTOMY (TAH),TOTAL ABDOMINAL HYSTERECTOMY (TAH),Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,2,2,105700,132100,105700.00 | 132100.00,0,0,,,,1,1,105700,105700,105700,0,0,,,,1,1,132100,132100,132100,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5071,ACL RECONSTRUCTION /REPAIR,ACL RECONSTRUCTION /REPAIR,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,91600,91600,91600,0,0,,,,1,1,91600,91600,91600,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5205,HEMIARTHROPLASTY,HEMIARTHROPLASTY,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,152100,152100,152100,0,0,,,,0,0,,,,1,1,152100,152100,152100,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5308,FEMUR SHAFT FRACTURE-PROXIMAL /MIDDLE/DISTAL,FEMUR SHAFT FRACTURE-PROXIMAL /MIDDLE/DISTAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,102600,102600,102600,0,0,,,,1,1,102600,102600,102600,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5321,IMPLANT REMOVAL OF LARGE BONES,IMPLANT REMOVAL OF LARGE BONES,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,54200,54200,54200,0,0,,,,1,1,54200,54200,54200,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5383,HIP REPLACEMENT UNILATERAL,HIP REPLACEMENT UNILATERAL | TOTAL HIP REPLACEMENT (THR),Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,2,2,168700,254100,168700.00 | 254100.00,0,0,,,,1,1,254100,254100,254100,0,0,,,,1,1,168700,168700,168700,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5457,OPEN REDUCTION FRACTURE HUMERUS EXTERNAL FIXATION SHOULDER & ARM,OPEN REDUCTION FRACTURE HUMERUS EXTERNAL FIXATION SHOULDER & ARM,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,149000,149000,149000,0,0,,,,0,0,,,,0,0,,,,1,1,149000,149000,149000,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5459,OPEN REDUCTION AND INTERNAL FIXATION -FRACTURE OF BOTH BONES FOREARM,OPEN REDUCTION AND INTERNAL FIXATION -FRACTURE OF BOTH BONES FOREARM,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,132400,132400,132400,0,0,,,,0,0,,,,0,0,,,,1,1,132400,132400,132400,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5470,OPEN REDUCTION INTERNAL FIXATION OF TIBIAL CONDYLAR FRACTURE,OPEN REDUCTION INTERNAL FIXATION OF TIBIAL CONDYLAR FRACTURE,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,120700,120700,120700,0,0,,,,0,0,,,,1,1,120700,120700,120700,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5510,TOTAL KNEE REPLACEMENT (TKR) - LEFT,TOTAL KNEE REPLACEMENT (TKR) - LEFT,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,2,2,235500,319600,235500.00 | 319600.00,0,0,,,,0,0,,,,1,1,235500,235500,235500,1,1,319600,319600,319600,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5531,TOTAL KNEE REPLACEMENT- BILATERAL,TOTAL KNEE REPLACEMENT- BILATERAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,5,3,202100,252600,202100.00 | 227300.00 | 252600.00,0,0,,,,1,1,202100,202100,202100,1,1,227300,227300,227300,3,1,252600,252600,252600,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,ORT5538,FEMUR SHAFT FRACTURE-PROXIMAL /MIDDLE/DISTAL,FEMUR SHAFT FRACTURE-PROXIMAL /MIDDLE/DISTAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,128300,128300,128300,0,0,,,,0,0,,,,0,0,,,,1,1,128300,128300,128300,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,PRC0002,TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT,TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - RIGHT | TOTAL KNEE REPLACEMENT- UNILATERAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,9,6,134900,319600,134900.00 | 151800.00 | 168700.00 | 235500.00 | 277600.00 | 319600.00,0,0,,,,1,1,235500,235500,235500,3,2,151800,277600,151800.00 | 277600.00,5,3,134900,319600,134900.00 | 168700.00 | 319600.00,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,PRC0856,TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - LEFT,TOTAL KNEE REPLACEMENT (TKR) UNILATERAL - LEFT | TOTAL KNEE REPLACEMENT- UNILATERAL,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,9,5,134900,319600,134900.00 | 151800.00 | 168700.00 | 235500.00 | 319600.00,0,0,,,,2,2,134900,235500,134900.00 | 235500.00,1,1,151800,151800,151800,6,2,168700,319600,168700.00 | 319600.00,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,SGA5140,LAPAROSCOPIC PARA UMBILICAL HERNIA REPAIR,LAPAROSCOPIC PARA UMBILICAL HERNIA REPAIR,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,83000,83000,83000,0,0,,,,1,1,83000,83000,83000,0,0,,,,0,0,,,,0,0,,,,0,0,,,
TR292,KIMSI_MA_2024(C,SGA5162,APPENDECTOMY LAPAROSCOPIC,APPENDECTOMY LAPAROSCOPIC,Non-GIPSA Insurance,MEDI ASSIST INSURANCE TPA PVT. LTD.,1,1,168200,168200,168200,0,0,,,,0,0,,,,0,0,,,,1,1,168200,168200,168200,0,0,,,,0,0,,,
